recall@010,recall@020,ndcg@010,ndcg@020,accuracy@010,accuracy@020,precision@010,precision@020,f1@010,f1@020,mrr@010,mrr@020,phr@010,phr@020,user_id
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00028184892897442637,0.00028184892897442637,0.0,0.0,105
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.864831468345045e-05,6.864831468345045e-05,0.0,0.0,106
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00013287270794570816,0.00013287270794570816,0.0,0.0,107
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00018737118231193506,0.00018737118231193506,0.0,0.0,108
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001079563856203336,0.0001079563856203336,0.0,0.0,109
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001971608832809224,0.0001971608832809224,0.0,0.0,110
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012531328320806168,0.0012531328320806168,0.0,0.0,111
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004535147392292771,0.0004535147392292771,0.0,0.0,112
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00406504065040636,0.00406504065040636,0.0,0.0,113
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006165228113443888,0.0006165228113443888,0.0,0.0,114
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00010968520346565924,0.00010968520346565924,0.0,0.0,115
0.10000000000000009,0.07692307692307665,0.07336392209936005,0.06224258830844942,0.0769230769230771,0.07692307692307665,0.10000000000000009,0.050000000000000044,0.10000000000000009,0.06060606060606055,0.14285714285714324,0.14285714285714324,1.0,1.0,116
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02857142857142847,0.02857142857142847,0.0,0.0,117
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00010236462278623293,0.00010236462278623293,0.0,0.0,118
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001346076187909162,0.0001346076187909162,0.0,0.0,119
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000195274360476283,0.000195274360476283,0.0,0.0,120
0.10000000000000009,0.16666666666666696,0.06362078819895167,0.10584965655778289,0.08333333333333348,0.16666666666666696,0.10000000000000009,0.10000000000000009,0.09999999999999987,0.125,0.09999999999999964,0.09999999999999964,1.0,1.0,121
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.747638326576322e-05,6.747638326576322e-05,0.0,0.0,122
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.635423909515879e-05,4.635423909515879e-05,0.0,0.0,123
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004957858205258958,0.0004957858205258958,0.0,0.0,124
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012195121951217303,0.0012195121951217303,0.0,0.0,125
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001122334455668117,0.001122334455668117,0.0,0.0,126
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008576329331049237,0.0008576329331049237,0.0,0.0,127
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005681818181821896,0.0005681818181821896,0.0,0.0,128
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001652619401752986,0.0001652619401752986,0.0,0.0,129
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002875215641173767,0.0002875215641173767,0.0,0.0,130
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00013743815283095984,0.00013743815283095984,0.0,0.0,131
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.968609865434019e-05,8.968609865434019e-05,0.0,0.0,132
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006565988181224114,0.0006565988181224114,0.0,0.0,133
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00023998080153564416,0.00023998080153564416,0.0,0.0,134
0.1428571428571428,0.5714285714285712,0.2748763329142907,0.4839357099249688,0.1428571428571428,0.5714285714285712,0.10000000000000009,0.19999999999999996,0.11764705882352944,0.2962962962962963,1.0,1.0,1.0,1.0,135
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.482561908427442e-05,6.482561908427442e-05,0.0,0.0,136
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00011988970147491784,0.00011988970147491784,0.0,0.0,137
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04166666666666696,0.04166666666666696,0.0,0.0,138
0.0,0.125,0.0,0.06323567569191457,0.0,0.125,0.0,0.050000000000000044,0.0,0.07142857142857162,0.06666666666666643,0.06666666666666643,0.0,1.0,139
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00016289297931226798,0.00016289297931226798,0.0,0.0,140
0.0,0.16666666666666696,0.0,0.08440880858250033,0.0,0.16666666666666696,0.0,0.04999999999999982,0.0,0.0769230769230771,0.09090909090909083,0.09090909090909083,0.0,1.0,141
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007581501137225999,0.0007581501137225999,0.0,0.0,142
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00048123195380167516,0.00048123195380167516,0.0,0.0,143
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010330578512398603,0.0010330578512398603,0.0,0.0,144
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008110300081103361,0.0008110300081103361,0.0,0.0,145
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.17063081693081e-05,5.17063081693081e-05,0.0,0.0,146
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007299270072993025,0.007299270072993025,0.0,0.0,147
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004032258064516014,0.004032258064516014,0.0,0.0,148
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.381708127240927e-05,7.381708127240927e-05,0.0,0.0,149
0.125,0.625,0.25294270276765696,0.5122620544855527,0.125,0.625,0.09999999999999987,0.25,0.11111111111111116,0.3571428571428572,1.0000000000000009,1.0000000000000009,1.0,1.0,150
0.0,0.20000000000000018,0.0,0.08133484538841973,0.0,0.20000000000000018,0.0,0.04999999999999982,0.0,0.08000000000000007,0.0588235294117645,0.0588235294117645,0.0,1.0,151
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001575795776869171,0.0001575795776869171,0.0,0.0,152
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007698229407235857,0.0007698229407235857,0.0,0.0,153
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.261049153190925e-05,8.261049153190925e-05,0.0,0.0,154
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013513513513514042,0.013513513513514042,0.0,0.0,155
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00021574973031235345,0.00021574973031235345,0.0,0.0,156
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012048192771084487,0.012048192771084487,0.0,0.0,157
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00035498757543450665,0.00035498757543450665,0.0,0.0,158
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016750418760462793,0.0016750418760462793,0.0,0.0,159
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.565716472081931e-05,9.565716472081931e-05,0.0,0.0,160
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003745318352059712,0.003745318352059712,0.0,0.0,161
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0023923444976077235,0.0023923444976077235,0.0,0.0,162
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001544878727024468,0.0001544878727024468,0.0,0.0,163
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00020341741253027124,0.00020341741253027124,0.0,0.0,164
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5199278086302e-05,7.5199278086302e-05,0.0,0.0,165
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00016515276630890696,0.00016515276630890696,0.0,0.0,166
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007535795026374359,0.0007535795026374359,0.0,0.0,167
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00010707784559293998,0.00010707784559293998,0.0,0.0,168
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.184645604814023e-05,8.184645604814023e-05,0.0,0.0,169
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.748563559608954e-05,4.748563559608954e-05,0.0,0.0,170
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008064516129032029,0.008064516129032029,0.0,0.0,171
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00010674637062280112,0.00010674637062280112,0.0,0.0,172
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013831258644536604,0.0013831258644536604,0.0,0.0,173
0.25,0.25,0.36187919538541324,0.3618791953854128,0.25,0.25,0.20000000000000018,0.10000000000000009,0.22222222222222232,0.1428571428571428,1.0,1.0,1.0,1.0,174
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00046926325668650293,0.00046926325668650293,0.0,0.0,175
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.872642906572082e-05,9.872642906572082e-05,0.0,0.0,176
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00036523009496036707,0.00036523009496036707,0.0,0.0,177
0.0,0.20000000000000018,0.0,0.07847428227110687,0.0,0.20000000000000018,0.0,0.04999999999999982,0.0,0.08000000000000007,0.05263157894736814,0.05263157894736814,0.0,1.0,178
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00023288309268743035,0.00023288309268743035,0.0,0.0,179
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004728132387707973,0.0004728132387707973,0.0,0.0,180
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002748763056619197,0.0002748763056619197,0.0,0.0,181
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9857904970807e-05,4.9857904970807e-05,0.0,0.0,182
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007874015748026153,0.0007874015748026153,0.0,0.0,183
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.291477126372456e-05,4.291477126372456e-05,0.0,0.0,184
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00023353573096684954,0.00023353573096684954,0.0,0.0,185
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00018532246108193817,0.00018532246108193817,0.0,0.0,186
